ResponseID	ResponseSet	Name	ExternalDataReference	EmailAddress	Status	StartDate	EndDate	Finished	Q_TotalDuration	inst_soundtest	soundtest	soundtest_T_1	soundtest_T_2	soundtest_T_3	soundtest_T_4	consent	noconsent	inst1	inst2	inst_T_1	inst_T_2	inst_T_3	inst_T_4	d_cough1a	d_cough1b	d_cough1c	d_cough2a	d_cough2b	d_cough2c	d_cough3a	d_cough3b	d_cough3c	d_cough5a	d_cough5b	d_cough5c	d_cough8a	d_cough8b	d_cough8c	d_sneeze1a	d_sneeze1b	d_sneeze1c	d_sneeze4a	d_sneeze4b	d_sneeze4c	d_sneeze5a	d_sneeze5b	d_sneeze5c	d_sneeze6a	d_sneeze6b	d_sneeze6c	d_sneeze7a	d_sneeze7b	d_sneeze7c	n_cough1a	n_cough1b	n_cough1c	n_cough2a	n_cough2b	n_cough2c	n_cough4a	n_cough4b	n_cough4c	n_cough5a	n_cough5b	n_cough5c	n_cough6a	n_cough6b	n_cough6c	n_sneeze1a	n_sneeze1b	n_sneeze1c	n_sneeze2a	n_sneeze2b	n_sneeze2c	n_sneeze5a	n_sneeze5b	n_sneeze5c	n_sneeze8a	n_sneeze8b	n_sneeze8c	n_sneeze10a	n_sneeze10b	n_sneeze10c	infant_d_cough1a	infant_d_cough1b	infant_d_cough1c	infant_d_cough2a	infant_d_cough2b	infant_d_cough2c	infant_n_cough1a	infant_n_cough1b	infant_n_cough1c	infant_n_cough2a	infant_n_cough2b	infant_n_cough2c	inst_PVD	PVD1	PVD2	PVD3	PVD4	PVD5	PVD6	PVD7	PVD8	PVD9	PVD10	PVD11	PVD12	PVD13	PVD14	PVD15	LHT_1	LHT_2	LHT_3	LHT_4	LHT_5	LHT_6	LHT_7	LHT_8	cSES_1	cSES_2	cSES_3	hearprob	recentill	training	training_TEXT	audioissue1	audioissue2	debrief	DO-BR-FL_7	DO-BR-FL_78	DO-Q-race	X145	PVD5r	PVD12r	PVD14r	PVD3r	PVD11r	PVD13r	pvd_pinfect	pvd_germ	pvd_pinfect_c	pvd_germ_c	rchild_uncertain	rchild_uncertain_c	rchild_ses	rchild_ses_c	soundtest_char	consent_char	inst2_char	hearprob_char	recentill_char	training_char	audioissue1_char	hear_percent	hear_gt50percent	issues
R_1BV35Up8i9mtbtZ	Default Response Set	Anonymous	NA	NA	0	2017-01-27T02:08:57Z	2017-01-27T02:25:47Z	1	1010	1	1	19.121	19.121	112.516	1	1	NA	1	2	8.808	8.808	12.521	1	0	9	9	0	9	9	0	9	9	0	9	9	0	9	9	0	9	8	0	9	9	0	9	9	0	9	9	0	9	9	0	9	9	0	9	9	0	9	9	0	9	9	0	9	9	0	9	9	0	9	9	0	9	9	0	9	9	0	9	9	0	9	9	0	9	6	0	9	9	1	9	9	1	7	7	7	7	1	4	6	1	5	2	1	1	1	1	5	7	7	7	1	7	7	7	7	7	7	1	1	6	1	NA	1	6	1	d_cough3|d_cough8|d_sneeze5|n_sneeze10|n_cough4|d_sneeze1|n_sneeze1|d_sneeze7|n_cough2|n_sneeze8|n_cough1|n_cough6|d_sneeze4|d_cough2|d_sneeze6|d_cough5|d_cough1|n_sneeze5|n_sneeze2|n_cough5	infant_d_cough2|infant_d_cough1|infant_n_cough1|infant_n_cough2	7|1|2|3|4|5|6|8	NA	7	7	7	1	7	7	5	5.625	1.5538461538461537	1.1307692307692312	6.25	3.433653846153846	5	0.7076923076923078	Yes, I can hear the sound easily and am ready to begin the study.	I agree	Yes	No, not at all	A few months ago	No	Yes, I had issues getting some audio clips to work correctly.	0.5	0	1
R_22La76gycMyZEcs	Default Response Set	Anonymous	NA	NA	0	2017-01-27T02:37:36Z	2017-01-27T02:38:28Z	1	52	1	2	27.873	48.206	50.4	8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	No, I can't hear the sound easily (e.g., the sound is extremely quiet or you don't hear any sound at all).	NA	NA	NA	NA	NA	NA	NA	NA	NA
R_OqeJS5xiMQ5DMB3	Default Response Set	Anonymous	NA	NA	0	2017-01-27T02:34:04Z	2017-01-27T02:40:58Z	1	413	1	1	2.064	20.764	21.702	20	1	NA	1	2	6.399	7.515	9.238	2	1	6	9	0	6	2	1	8	9	0	9	9	1	6	6	1	8	9	0	6	9	0	9	9	1	3	8	0	9	9	0	7	9	0	9	9	0	9	9	0	9	9	1	6	9	1	8	9	1	8	9	1	9	9	0	9	9	1	8	9	1	9	9	0	9	9	1	6	3	1	6	9	1	7	5	7	7	6	7	1	1	7	2	5	1	7	7	7	1	1	1	1	1	1	1	1	7	7	7	1	7	1	NA	2	NA	1	d_sneeze6|n_sneeze1|n_cough1|n_sneeze2|d_sneeze4|d_sneeze7|n_cough4|d_cough3|d_sneeze1|d_sneeze5|n_cough6|n_cough2|d_cough1|n_cough5|n_sneeze10|n_sneeze8|d_cough8|d_cough2|n_sneeze5|d_cough5	infant_d_cough1|infant_n_cough2|infant_n_cough1|infant_d_cough2	7|1|2|3|4|5|6|8	NA	2	7	1	1	3	1	3.5714285714285716	4.25	0.12527472527472527	-0.2442307692307688	1	-1.8163461538461538	7	2.707692307692308	Yes, I can hear the sound easily and am ready to begin the study.	I agree	Yes	No, not at all	A year or more ago	No	No, I didn't have any issues getting the audio clips to work correctly.	1	1	0
R_2ZJR5QH3VHKRQGu	Default Response Set	Anonymous	NA	NA	0	2017-01-27T02:33:23Z	2017-01-27T02:44:42Z	1	678	1	1	12.767	14.604	17.199	2	1	NA	1	2	9.048	9.048	10.461	1	1	3	8	0	6	7	0	4	7	1	3	7	1	3	7	0	5	8	1	2	9	0	4	7	0	6	9	0	5	8	1	6	9	1	5	8	0	3	6	0	7	8	0	4	7	1	5	9	0	3	9	0	5	8	0	4	9	0	5	7	1	5	8	1	6	6	1	6	7	0	8	8	1	6	5	1	4	3	4	4	5	6	3	5	3	6	4	2	5	2	2	2	1	1	6	1	2	4	3	1	4	1	NA	2	NA	1	d_cough1|d_sneeze4|d_cough5|n_cough4|d_sneeze5|d_cough3|d_cough8|n_sneeze2|d_sneeze7|n_sneeze8|d_sneeze6|n_sneeze1|d_cough2|n_sneeze5|n_sneeze10|n_cough1|d_sneeze1|n_cough6|n_cough5|n_cough2	infant_n_cough1|infant_n_cough2|infant_d_cough2|infant_d_cough1	7|1|2|3|4|5|6|8	NA	5	5	4	7	3	2	4.428571428571429	4.25	0.9824175824175825	-0.2442307692307688	2.5	-0.31634615384615383	3	-1.2923076923076922	Yes, I can hear the sound easily and am ready to begin the study.	I agree	Yes	No, not at all	A couple of weeks ago	No	No, I didn't have any issues getting the audio clips to work correctly.	1	1	0
R_1DOlfeAMODiV3DQ	Default Response Set	Anonymous	NA	NA	0	2017-01-27T02:40:11Z	2017-01-27T02:44:54Z	1	282	1	1	34.663	34.663	36.295	1	1	NA	1	2	1.916	1.916	7.022	1	0	8	9	0	8	3	0	8	9	1	8	9	0	8	9	1	9	9	1	9	9	1	9	9	1	8	9	1	8	9	0	8	8	0	8	9	0	9	9	0	9	9	0	9	9	0	6	8	1	9	9	1	8	9	1	9	9	1	7	7	0	9	8	0	9	9	0	8	9	1	9	9	1	2	4	5	5	3	2	4	1	3	3	5	4	4	6	3	1	2	1	1	1	1	1	1	5	5	5	1	7	1	NA	2	NA	1	d_cough5|n_sneeze1|d_sneeze5|d_sneeze7|n_cough4|d_cough1|n_cough2|n_sneeze2|n_sneeze5|d_cough8|d_sneeze6|d_sneeze1|d_cough2|d_sneeze4|n_cough6|n_sneeze10|n_sneeze8|n_cough1|d_cough3|n_cough5	infant_n_cough2|infant_n_cough1|infant_d_cough2|infant_d_cough1	7|1|2|3|4|5|6|8	NA	5	4	2	3	3	4	3	3.375	-0.44615384615384635	-1.1192307692307688	1.125	-1.6913461538461538	5	0.7076923076923078	Yes, I can hear the sound easily and am ready to begin the study.	I agree	Yes	No, not at all	A year or more ago	No	No, I didn't have any issues getting the audio clips to work correctly.	1	1	0
R_2cnBVYPxvM5Xjig	Default Response Set	Anonymous	NA	NA	0	2017-01-27T02:49:50Z	2017-01-27T02:50:10Z	1	20	1	2	16.326	16.326	18.246	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	No, I can't hear the sound easily (e.g., the sound is extremely quiet or you don't hear any sound at all).	NA	NA	NA	NA	NA	NA	NA	NA	NA
R_1JELbda0jLwpXah	Default Response Set	Anonymous	NA	NA	0	2017-01-27T02:42:07Z	2017-01-27T02:52:05Z	1	597	1	1	8.54	8.54	11.584	1	1	NA	1	2	9.606	9.606	13.711	1	1	7	9	0	8	9	0	7	9	1	5	9	0	7	7	1	5	9	0	7	9	1	5	9	1	6	9	0	8	9	1	8	9	0	9	9	0	8	9	0	7	9	1	7	9	0	7	9	0	6	9	1	6	9	0	8	9	1	5	9	0	9	9	0	9	9	0	8	9	0	9	9	1	7	7	6	7	1	7	4	7	1	4	1	1	5	3	1	2	2	2	2	2	2	2	2	7	5	4	1	1	1	NA	2	NA	1	n_cough6|d_cough1|d_cough5|d_sneeze1|d_cough3|d_sneeze6|n_sneeze8|n_cough5|d_sneeze5|d_cough2|n_cough1|n_cough4|n_sneeze5|n_cough2|d_sneeze7|n_sneeze2|n_sneeze10|d_sneeze4|n_sneeze1|d_cough8	infant_d_cough1|infant_n_cough2|infant_d_cough2|infant_n_cough1	7|1|2|3|4|5|6|8	NA	7	7	5	2	7	3	6.285714285714286	4	2.8395604395604392	-0.4942307692307688	2	-0.8163461538461538	5.333333333333333	1.0410256410256409	Yes, I can hear the sound easily and am ready to begin the study.	I agree	Yes	No, not at all	Today	No	No, I didn't have any issues getting the audio clips to work correctly.	1	1	0
R_1QuVVFvxUe7pZAP	Default Response Set	Anonymous	NA	NA	0	2017-01-27T02:44:17Z	2017-01-27T02:53:53Z	1	576	1	1	18.584	30.509	32.21	3	1	NA	1	2	10.412	10.412	11.995	1	0	6	9	0	7	9	1	6	9	1	7	9	0	4	9	1	4	9	1	6	9	0	6	9	1	6	9	0	4	9	0	7	9	0	4	9	0	8	9	0	9	9	1	7	9	0	5	9	1	4	9	1	7	9	1	7	9	1	6	9	0	9	9	0	8	9	1	6	9	0	8	9	1	6	3	1	7	4	4	6	1	3	1	3	3	5	3	2	2	1	1	1	1	1	1	1	7	5	5	1	5	1	NA	2	NA	1	d_cough1|n_sneeze5|n_sneeze1|d_cough3|d_sneeze4|d_sneeze1|n_cough1|d_sneeze6|n_cough2|n_cough4|n_cough5|n_cough6|d_sneeze5|n_sneeze2|d_sneeze7|d_cough5|d_cough8|n_sneeze10|d_cough2|n_sneeze8	infant_d_cough1|infant_n_cough1|infant_n_cough2|infant_d_cough2	7|1|2|3|4|5|6|8	NA	4	5	5	7	5	3	3.2857142857142856	4.875	-0.16043956043956076	0.3807692307692312	1.125	-1.6913461538461538	5.666666666666667	1.3743589743589748	Yes, I can hear the sound easily and am ready to begin the study.	I agree	Yes	No, not at all	A month ago	No	No, I didn't have any issues getting the audio clips to work correctly.	1	1	0
R_2U4pgpN3TojjODA	Default Response Set	Anonymous	NA	NA	0	2017-01-27T02:57:16Z	2017-01-27T02:57:35Z	1	18	1	2	3.993	11.6	16.687	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	No, I can't hear the sound easily (e.g., the sound is extremely quiet or you don't hear any sound at all).	NA	NA	NA	NA	NA	NA	NA	NA	NA
R_22rjdUYyHap5gQj	Default Response Set	Anonymous	NA	NA	0	2017-01-27T02:53:53Z	2017-01-27T03:01:01Z	1	427	1	1	25.737	29.341	30.545	2	1	NA	1	2	9.576	10.015	11.98	2	0	7	9	1	5	7	1	6	9	0	7	9	1	5	9	0	7	9	0	7	9	1	7	9	0	6	9	1	8	9	1	4	9	0	7	9	0	9	9	0	8	9	0	7	7	1	8	9	0	7	9	1	7	9	0	7	9	1	6	9	0	8	9	0	7	9	0	8	7	1	7	8	1	5	2	4	6	6	2	2	1	5	2	6	6	7	7	1	5	6	5	6	4	2	2	6	2	2	2	1	7	1	NA	2	NA	1	d_sneeze4|d_sneeze1|n_sneeze10|n_sneeze5|n_cough6|d_cough2|n_cough1|n_cough2|d_cough1|n_sneeze2|d_cough3|n_sneeze1|d_sneeze5|d_sneeze7|n_cough5|d_cough8|n_cough4|d_sneeze6|n_sneeze8|d_cough5	infant_n_cough1|infant_d_cough1|infant_n_cough2|infant_d_cough2	7|1|2|3|4|5|6|8	NA	2	2	1	4	2	1	1.7142857142857142	3.25	-1.7318681318681322	-1.2442307692307688	4.5	1.6836538461538462	2	-2.292307692307692	Yes, I can hear the sound easily and am ready to begin the study.	I agree	Yes	No, not at all	A year or more ago	No	No, I didn't have any issues getting the audio clips to work correctly.	1	1	0
R_3DpyypjSIipdfQf	Default Response Set	Anonymous	NA	NA	0	2017-01-27T02:52:00Z	2017-01-27T03:01:03Z	1	543	1	1	7.476	7.476	10.523	1	1	NA	1	2	15.158	15.158	17.286	1	1	6	9	0	9	9	1	9	9	1	9	9	0	1	8	1	9	9	0	5	9	0	4	9	1	9	9	1	1	9	0	9	9	1	4	9	0	8	9	0	9	9	0	9	9	1	3	9	1	9	9	0	4	9	1	8	9	0	7	9	1	9	9	0	9	6	0	9	6	0	9	5	1	7	5	1	7	1	1	1	1	7	1	5	1	7	7	1	6	6	6	1	1	1	7	1	1	1	1	1	3	1	NA	2	NA	1	n_sneeze8|d_sneeze4|n_sneeze10|d_cough5|d_sneeze5|n_sneeze5|d_sneeze7|n_cough6|n_sneeze1|d_cough3|n_cough1|n_cough5|d_cough1|d_cough8|n_cough4|d_sneeze1|d_cough2|n_sneeze2|d_sneeze6|n_cough2	infant_d_cough2|infant_n_cough1|infant_n_cough2|infant_d_cough1	7|1|2|3|4|5|6|8	NA	7	7	1	7	3	1	3.2857142857142856	4.25	-0.16043956043956076	-0.2442307692307688	3.625	0.8086538461538462	1	-3.292307692307692	Yes, I can hear the sound easily and am ready to begin the study.	I agree	Yes	No, not at all	A week ago	No	No, I didn't have any issues getting the audio clips to work correctly.	1	1	0
R_3qDbPuFOYcWYjEZ	Default Response Set	Anonymous	NA	NA	0	2017-01-26T23:00:48Z	2017-01-26T23:02:01Z	0	72	1	1	4.282	9.594	10.847	3	1	NA	1	2	8.749	8.749	9.765	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	n_sneeze1|n_cough6|n_sneeze8|n_cough5|d_sneeze1|n_sneeze10|n_cough1|d_sneeze5|n_sneeze5|d_cough2|d_cough5|d_sneeze7|d_cough3|d_cough8|n_cough2|d_sneeze4|d_sneeze6|d_cough1|n_cough4|n_sneeze2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	Yes, I can hear the sound easily and am ready to begin the study.	I agree	Yes	NA	NA	NA	NA	NA	NA	NA
R_3dN71F29rnJP3MR	Default Response Set	Anonymous	NA	NA	0	2017-01-27T03:04:53Z	2017-01-27T03:05:34Z	1	41	1	2	3.711	38.902	39.925	14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	No, I can't hear the sound easily (e.g., the sound is extremely quiet or you don't hear any sound at all).	NA	NA	NA	NA	NA	NA	NA	NA	NA
R_28BD4jXprQTwkW5	Default Response Set	Anonymous	NA	NA	0	2017-01-27T02:37:21Z	2017-01-27T03:07:34Z	1	1812	1	1	13.392	13.392	14.331	1	1	NA	1	2	143.69	143.69	145.008	1	1	5	9	1	5	9	1	5	9	1	5	9	1	5	9	0	5	9	1	5	9	1	5	9	1	5	9	1	9	9	1	5	9	1	5	9	1	5	9	0	5	9	1	5	9	1	5	9	1	5	9	0	5	9	1	5	9	1	5	9	0	5	9	0	5	9	1	5	9	0	5	9	1	7	4	7	7	1	7	7	4	7	4	7	7	7	1	7	7	1	1	1	1	1	1	1	6	1	4	1	6	1	NA	2	NA	1	n_sneeze1|d_cough1|n_sneeze10|d_sneeze6|n_sneeze5|n_sneeze2|d_cough8|d_sneeze1|n_cough1|d_sneeze5|n_cough5|n_sneeze8|d_cough3|n_cough4|d_sneeze7|d_sneeze4|n_cough2|d_cough2|n_cough6|d_cough5	infant_d_cough1|infant_n_cough2|infant_n_cough1|infant_d_cough2	7|1|2|3|4|5|6|8	NA	7	1	7	1	1	1	4.857142857142857	4.75	1.4109890109890104	0.2557692307692312	1.75	-1.0663461538461538	3.6666666666666665	-0.6256410256410256	Yes, I can hear the sound easily and am ready to begin the study.	I agree	Yes	No, not at all	A few months ago	No	No, I didn't have any issues getting the audio clips to work correctly.	1	1	0
R_3RgggeAN1vo9N9b	Default Response Set	Anonymous	NA	NA	0	2017-01-27T03:28:40Z	2017-01-27T03:35:19Z	1	399	1	1	11.436	11.436	12.153	1	1	NA	1	2	6.671	6.671	7.392	1	1	5	9	0	6	9	0	6	9	1	7	9	0	7	9	0	6	9	1	8	9	0	6	9	0	4	9	0	5	9	0	7	9	0	9	9	0	9	9	0	9	9	0	7	9	0	5	9	1	4	9	1	8	9	1	6	9	1	3	9	0	9	9	0	9	9	0	9	9	0	8	9	1	7	5	1	7	1	6	7	5	1	2	2	2	1	2	4	5	2	2	1	2	1	1	1	6	2	2	1	5	1	NA	2	NA	1	n_sneeze8|n_sneeze1|d_cough2|n_cough4|n_sneeze2|n_cough6|d_cough5|d_sneeze7|n_cough1|d_sneeze5|d_sneeze4|d_cough3|d_sneeze6|d_sneeze1|n_cough2|d_cough1|n_cough5|n_sneeze5|n_sneeze10|d_cough8	infant_d_cough1|infant_d_cough2|infant_n_cough2|infant_n_cough1	7|1|2|3|4|5|6|8	NA	7	6	6	7	6	7	5.285714285714286	5.75	1.8395604395604392	1.2557692307692312	1.875	-0.9413461538461538	3.3333333333333335	-0.9589743589743587	Yes, I can hear the sound easily and am ready to begin the study.	I agree	Yes	No, not at all	A month ago	No	No, I didn't have any issues getting the audio clips to work correctly.	1	1	0
R_3g6Lr61DCa0YiT7	Default Response Set	Anonymous	NA	NA	0	2017-01-27T03:26:14Z	2017-01-27T03:37:23Z	1	669	1	1	29.588	29.588	30.801	1	1	NA	1	2	12.296	12.296	28.592	1	1	5	9	1	5	9	1	7	9	1	8	9	1	6	9	0	7	9	1	7	9	0	7	9	1	7	9	1	5	9	0	7	9	1	4	9	1	5	9	0	7	9	0	9	9	0	8	9	0	7	9	1	8	9	1	5	9	1	7	9	1	1	9	1	1	9	1	2	9	0	2	9	1	6	1	5	7	7	1	7	1	3	1	1	5	1	5	4	6	6	6	6	6	1	7	6	7	7	7	1	7	1	NA	2	NA	1	n_sneeze8|n_sneeze2|d_cough8|d_sneeze1|d_cough2|n_sneeze10|n_sneeze1|d_sneeze4|n_cough1|n_sneeze5|n_cough6|d_sneeze7|d_cough1|d_cough5|d_sneeze5|d_cough3|d_sneeze6|n_cough5|n_cough4|n_cough2	infant_n_cough2|infant_n_cough1|infant_d_cough1|infant_d_cough2	7|1|2|3|4|5|6|8	NA	1	3	3	3	7	7	1.5714285714285714	5.5	-1.874725274725275	1.0057692307692312	5.5	2.683653846153846	7	2.707692307692308	Yes, I can hear the sound easily and am ready to begin the study.	I agree	Yes	No, not at all	A year or more ago	No	No, I didn't have any issues getting the audio clips to work correctly.	1	1	0
R_wRX8vf7TEYKXrod	Default Response Set	Anonymous	NA	NA	0	2017-01-27T03:27:20Z	2017-01-27T03:41:34Z	1	854	1	1	34.247	34.247	35.232	1	1	NA	1	2	13.897	13.897	16.084	1	0	8	7	0	6	7	0	7	7	0	4	7	1	6	7	1	7	7	1	8	7	0	5	7	1	7	7	0	7	7	1	5	7	1	5	7	0	8	7	0	6	7	0	7	7	1	8	7	1	9	7	1	5	7	1	6	7	1	5	7	0	7	7	0	9	7	1	4	7	0	9	7	1	6	2	5	7	4	3	3	2	2	2	5	4	3	4	3	5	4	5	3	2	2	2	2	4	5	3	1	6	1	NA	2	NA	1	n_sneeze2|d_sneeze7|n_cough5|n_sneeze1|n_cough1|d_cough1|d_cough8|n_cough2|n_cough6|d_cough3|n_sneeze5|n_sneeze8|n_cough4|d_sneeze5|d_cough2|d_sneeze6|d_cough5|d_sneeze1|n_sneeze10|d_sneeze4	infant_d_cough2|infant_n_cough2|infant_d_cough1|infant_n_cough1	7|1|2|3|4|5|6|8	NA	4	4	4	3	3	5	3	4	-0.44615384615384635	-0.4942307692307688	3.125	0.30865384615384617	4	-0.29230769230769216	Yes, I can hear the sound easily and am ready to begin the study.	I agree	Yes	No, not at all	A few months ago	No	No, I didn't have any issues getting the audio clips to work correctly.	1	1	0
R_1JRWVXSQbObMSXa	Default Response Set	Anonymous	NA	NA	0	2017-01-27T03:35:49Z	2017-01-27T03:41:54Z	1	364	1	1	7.948	7.948	10.774	1	1	NA	1	1	1.966	1.966	12.789	1	1	6	9	0	7	9	1	6	9	1	8	9	1	7	9	0	7	9	1	7	9	1	7	9	0	8	9	0	8	9	1	7	8	0	7	9	1	6	9	0	8	9	0	8	9	0	7	9	0	8	8	0	7	8	1	7	9	0	7	9	1	8	9	0	9	9	0	7	9	0	9	9	1	7	1	4	7	7	1	5	1	5	1	4	7	6	6	7	1	1	1	1	1	1	1	1	7	7	7	1	7	1	NA	2	NA	1	d_sneeze5|d_sneeze4|n_sneeze2|n_cough1|d_cough1|n_sneeze5|d_cough5|n_cough2|n_cough4|d_sneeze6|d_cough8|d_cough3|n_cough5|n_cough6|n_sneeze8|d_cough2|d_sneeze7|n_sneeze10|d_sneeze1|n_sneeze1	infant_n_cough2|infant_n_cough1|infant_d_cough2|infant_d_cough1	7|1|2|3|4|5|6|8	NA	1	1	2	4	4	2	1.1428571428571428	5.125	-2.3032967032967036	0.6307692307692312	1	-1.8163461538461538	7	2.707692307692308	Yes, I can hear the sound easily and am ready to begin the study.	I agree	No	No, not at all	A year or more ago	No	No, I didn't have any issues getting the audio clips to work correctly.	1	1	0
R_24vckMn9xPL5KiQ	Default Response Set	Anonymous	NA	NA	0	2017-01-27T03:36:36Z	2017-01-27T03:42:58Z	1	382	1	1	7.619	7.619	9.735	1	1	NA	1	2	8.098	8.098	9.865	1	1	5	9	0	5	9	1	7	9	1	9	9	1	4	8	1	4	9	1	6	9	0	6	9	1	6	8	0	6	9	1	7	8	0	7	9	0	7	9	0	7	9	0	5	8	0	5	9	0	4	9	1	7	9	0	6	9	0	5	9	0	7	9	0	5	9	1	3	9	1	3	8	1	5	3	5	5	4	2	5	2	2	2	4	4	5	5	2	5	4	3	4	4	3	7	3	4	5	2	1	4	1	NA	2	NA	1	n_cough6|d_cough8|d_sneeze6|n_cough5|d_cough3|n_cough1|d_cough5|d_sneeze5|n_sneeze5|d_cough1|n_sneeze8|n_sneeze10|d_cough2|d_sneeze7|n_cough2|d_sneeze4|n_sneeze2|n_sneeze1|d_sneeze1|n_cough4	infant_d_cough1|infant_n_cough1|infant_n_cough2|infant_d_cough2	7|1|2|3|4|5|6|8	NA	4	4	3	3	4	3	2.857142857142857	3.625	-0.5890109890109891	-0.8692307692307688	4.125	1.3086538461538462	3.6666666666666665	-0.6256410256410256	Yes, I can hear the sound easily and am ready to begin the study.	I agree	Yes	No, not at all	A couple of weeks ago	No	No, I didn't have any issues getting the audio clips to work correctly.	1	1	0
